ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0005543,phospholipid binding,2/44,494/18737,0.00404858299595142,1.72405226352595,0.791244191838081,0.323712518662951,0.425672834588384,0.380300365266933,PITPNA/SNX17,2
GO:0015103,inorganic anion transmembrane transporter activity,1/44,166/18737,0.00602409638554217,2.56530668127054,0.982790867329932,0.324299936988952,0.425672834588384,0.380300365266933,TTYH3,1
GO:0015399,primary active transmembrane transporter activity,1/44,166/18737,0.00602409638554217,2.56530668127054,0.982790867329932,0.324299936988952,0.425672834588384,0.380300365266933,ATP13A1,1
GO:0016755,aminoacyltransferase activity,2/44,499/18737,0.00400801603206413,1.70677719074513,0.776371289547725,0.328048020491212,0.425672834588384,0.380300365266933,RNF40/TRIM26,2
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,1/44,169/18737,0.00591715976331361,2.51976869284562,0.962860911878324,0.329091603211187,0.425672834588384,0.380300365266933,METTL15,1
GO:0003735,structural constituent of ribosome,1/44,175/18737,0.00571428571428571,2.43337662337662,0.924255900201902,0.338575522266197,0.429988616675569,0.384156128122357,RPL41,1
GO:0004721,phosphoprotein phosphatase activity,1/44,178/18737,0.00561797752808989,2.3923646578141,0.905546967431846,0.343268223396463,0.429988616675569,0.384156128122357,PPM1M,1
GO:0005319,lipid transporter activity,1/44,178/18737,0.00561797752808989,2.3923646578141,0.905546967431846,0.343268223396463,0.429988616675569,0.384156128122357,PITPNA,1
GO:0015276,ligand-gated monoatomic ion channel activity,1/44,184/18737,0.00543478260869565,2.31435276679842,0.869238706839441,0.352556218512844,0.436280492051361,0.389777352474015,TTYH3,1
GO:0022834,ligand-gated channel activity,1/44,186/18737,0.00537634408602151,2.28946725317693,0.857449202896618,0.355623594361193,0.436280492051361,0.389777352474015,TTYH3,1
GO:0019902,phosphatase binding,1/44,191/18737,0.00523560209424084,2.22953355544979,0.828623442422613,0.363230034259114,0.441065041600353,0.394051916865419,MVP,1
GO:0008168,methyltransferase activity,1/44,205/18737,0.0048780487804878,2.07727272727273,0.752431076199344,0.3840642708975,0.461653012492954,0.412445415849521,METTL15,1
GO:0016741,transferase activity, transferring one-carbon groups,1/44,216/18737,0.00462962962962963,1.97148569023569,0.696716894496138,0.399965282577429,0.475958686267141,0.425226247792846,METTL15,1
GO:0016747,acyltransferase activity, transferring groups other than amino-acyl groups,1/44,224/18737,0.00446428571428571,1.90107548701299,0.658221491017066,0.411276961208994,0.484573845384854,0.432923117062099,AGPAT1,1
GO:0000287,magnesium ion binding,1/44,231/18737,0.00432900432900433,1.84346713892168,0.625810942280117,0.421003526166568,0.491170780527663,0.438816884858858,IDH2,1
GO:0005125,cytokine activity,1/44,238/18737,0.00420168067226891,1.78924751718869,0.594501357749452,0.430572987190771,0.49745811141458,0.444434049118731,SCG2,1
GO:0005096,GTPase activator activity,1/44,272/18737,0.00367647058823529,1.56559157754011,0.455866841243498,0.474897930608709,0.539635747831506,0.482115971083433,TBC1D5,1
GO:0016791,phosphatase activity,1/44,273/18737,0.00366300366300366,1.55985680985681,0.452085592823711,0.476149189263094,0.539635747831506,0.482115971083433,PPM1M,1
GO:0022853,active monoatomic ion transmembrane transporter activity,1/44,287/18737,0.00348432055749129,1.48376623376623,0.400685465563962,0.493363836393851,0.553870721989323,0.49483363928281,ATP13A1,1
GO:0031625,ubiquitin protein ligase binding,1/44,301/18737,0.00332225913621262,1.41475385080036,0.351937544121962,0.510025222864181,0.567224313278855,0.50676387121773,RNF40,1
GO:0022836,gated channel activity,1/44,308/18737,0.00324675324675325,1.38260035419126,0.328469549682053,0.518153895854831,0.570928829691897,0.510073523209921,TTYH3,1
GO:0044389,ubiquitin-like protein ligase binding,1/44,321/18737,0.00311526479750779,1.32660719342962,0.286355733359303,0.53290180937734,0.581791883632141,0.51977868418263,RNF40,1
GO:0042578,phosphoric ester hydrolase activity,1/44,363/18737,0.00275482093663912,1.17311545204107,0.161589287027669,0.577597030317168,0.6248549691613,0.558251675234775,PPM1M,1
GO:0140098,catalytic activity, acting on RNA,1/44,397/18737,0.00251889168765743,1.07264712617357,0.0709805402722035,0.610692568879723,0.654706447717901,0.58492128456,METTL15,1
GO:0005216,monoatomic ion channel activity,1/44,439/18737,0.00227790432801822,0.970024849865396,-0.0308330927695524,0.648091272238029,0.680912248386552,0.608333808819476,TTYH3,1
GO:0003779,actin binding,1/44,441/18737,0.00226757369614512,0.965625644197073,-0.0354405996122918,0.649781707200635,0.680912248386552,0.608333808819476,WIPF1,1
GO:0046873,metal ion transmembrane transporter activity,1/44,444/18737,0.00225225225225225,0.959101146601147,-0.0423141308490107,0.652302490050982,0.680912248386552,0.608333808819476,ATP13A1,1
GO:0022804,active transmembrane transporter activity,1/44,458/18737,0.00218340611353712,0.929783644303295,-0.0738108288256739,0.66383361482002,0.686923479683325,0.61370430294574,ATP13A1,1
GO:0001228,DNA-binding transcription activator activity, RNA polymerase II-specific,1/44,480/18737,0.00208333333333333,0.887168560606061,-0.121495813564366,0.68120287484915,0.689555459459888,0.616055739986278,BORCS8-MEF2B,1
GO:0001216,DNA-binding transcription activator activity,1/44,487/18737,0.00205338809034908,0.874416651110696,-0.136235528357981,0.686543201588871,0.689555459459888,0.616055739986278,BORCS8-MEF2B,1
GO:0030695,GTPase regulator activity,1/44,491/18737,0.00203665987780041,0.867293093871505,-0.144569177189218,0.689555459459888,0.689555459459888,0.616055739986278,TBC1D5,1
GO:0060589,nucleoside-triphosphatase regulator activity,1/44,491/18737,0.00203665987780041,0.867293093871505,-0.144569177189218,0.689555459459888,0.689555459459888,0.616055739986278,TBC1D5,1
